user_id,user_type,age,price_sensitivity,session_frequency,location,signup_date,experiment_group
U01856,electronics_buyer,47,0.1823965621761215,13,Idaho,2024-11-21,variant_b
U01857,electronics_buyer,25,0.20184310593070864,25,Nebraska,2024-11-22,variant_a
U01858,hybrid,36,0.1975992559761357,5,Indiana,2024-05-09,variant_b
U01859,electronics_buyer,61,0.7519212413468521,9,Maine,2026-01-05,variant_b
U01860,electronics_buyer,47,0.22754368742281522,25,South Dakota,2025-06-18,variant_b
U01861,electronics_buyer,32,0.5209590440030234,29,North Carolina,2025-04-03,variant_a
U01862,fashion_shopper,53,0.421283625289982,11,New Hampshire,2024-10-31,control
U01863,electronics_buyer,61,0.5954537266931961,7,Minnesota,2025-08-27,variant_a
U01864,hybrid,44,0.7358288384974625,2,Arizona,2024-09-25,variant_b
U01865,hybrid,30,0.7162502834991988,24,New York,2024-01-01,variant_b
U01866,fashion_shopper,31,0.563967924322939,12,New Hampshire,2024-11-09,control
U01867,fashion_shopper,54,0.517901386249347,5,Georgia,2026-02-27,control
U01868,fashion_shopper,47,0.45803403561003286,29,Kentucky,2026-02-03,control
U01869,electronics_buyer,56,0.8757189534739415,27,Nebraska,2024-03-28,variant_b
U01870,hybrid,64,0.39776662438538046,24,Missouri,2025-11-03,variant_b
U01871,fashion_shopper,30,0.3334292390507454,2,Florida,2025-09-06,control
U01872,electronics_buyer,33,0.7689839442897441,14,Ohio,2026-04-04,variant_a
U01873,hybrid,61,0.42378711552705384,7,Idaho,2024-08-15,variant_b
U01874,electronics_buyer,24,0.8622987397815416,5,Indiana,2023-08-04,variant_b
U01875,electronics_buyer,44,0.39509984677343024,4,New York,2023-11-23,variant_a
U01876,electronics_buyer,62,0.7317503421171293,10,Georgia,2024-02-25,variant_a
U01877,electronics_buyer,52,0.1405981056568025,29,South Dakota,2025-10-08,variant_a
U01878,fashion_shopper,32,0.44700659209928806,16,Maine,2024-11-18,control
U01879,electronics_buyer,45,0.4089071574707963,6,New Jersey,2024-01-30,variant_a
U01880,electronics_buyer,52,0.835010865348331,21,Florida,2024-12-28,variant_b
U01881,hybrid,24,0.9703498629054791,6,New York,2024-05-11,variant_b
U01882,electronics_buyer,63,0.5147931490236652,9,New Jersey,2025-06-15,variant_a
U01883,electronics_buyer,63,0.8423526494383823,1,Virginia,2025-08-31,variant_b
U01884,fashion_shopper,37,0.7297252308616285,29,Connecticut,2024-11-08,control
U01885,electronics_buyer,49,0.9706473888973239,16,Kansas,2023-11-25,variant_a
U01886,fashion_shopper,55,0.8299976629085423,27,Illinois,2024-10-29,control
U01887,fashion_shopper,57,0.16973025936735747,17,New Hampshire,2024-12-22,control
U01888,electronics_buyer,49,0.7419535501440125,13,New Hampshire,2023-06-12,variant_b
U01889,hybrid,43,0.5819497438801363,6,Alaska,2025-09-30,variant_b
U01890,fashion_shopper,56,0.11479245213909445,2,Iowa,2024-08-09,control
U01891,fashion_shopper,37,0.3261816628528993,8,North Dakota,2024-11-15,variant_a
U01892,hybrid,35,0.9295797205242037,23,Hawaii,2024-02-16,variant_b
U01893,fashion_shopper,32,0.9334552355080776,22,Idaho,2024-01-08,control
U01894,electronics_buyer,39,0.818965414180571,4,New Mexico,2023-06-05,variant_a
U01895,electronics_buyer,39,0.9836016429501905,9,Virginia,2024-05-26,variant_b
U01896,electronics_buyer,38,0.8258907021617844,23,Virginia,2025-12-20,variant_a
U01897,fashion_shopper,19,0.10918376855672068,7,Iowa,2024-08-15,control
U01898,fashion_shopper,57,0.3590509062713606,21,New Mexico,2025-04-18,variant_a
U01899,electronics_buyer,60,0.12756176401398658,1,Vermont,2025-11-06,variant_b
U01900,electronics_buyer,35,0.18469717186380352,14,Missouri,2025-05-24,variant_a
U01901,fashion_shopper,40,0.29695673525569843,2,Alabama,2024-11-22,control
U01902,electronics_buyer,30,0.5532026916929702,8,Tennessee,2024-06-02,variant_b
U01903,fashion_shopper,58,0.862778803115816,11,North Carolina,2024-10-12,control
U01904,electronics_buyer,26,0.8757700805413973,5,Utah,2023-11-20,variant_b
U01905,fashion_shopper,24,0.6545816727015669,18,Tennessee,2024-06-24,control
U01906,hybrid,58,0.9353583451596115,12,Nebraska,2025-07-16,variant_b
U01907,fashion_shopper,18,0.5500560939311873,21,North Carolina,2026-04-07,variant_a
U01908,fashion_shopper,19,0.9001324397198814,24,Maryland,2024-02-05,control
U01909,fashion_shopper,21,0.508658730698811,20,Delaware,2024-06-01,control
U01910,fashion_shopper,31,0.34950250667969407,19,Indiana,2025-06-13,control
U01911,hybrid,49,0.9247716262903849,5,Oregon,2026-03-03,variant_b
U01912,hybrid,53,0.4491415681109824,29,Hawaii,2026-03-17,variant_b
U01913,fashion_shopper,19,0.5530636979600155,7,Delaware,2026-05-18,variant_a
U01914,fashion_shopper,57,0.39597456927760954,2,Mississippi,2026-03-18,variant_a
U01915,electronics_buyer,31,0.6965538402616568,17,New York,2026-03-08,variant_b
U01916,hybrid,37,0.9955281025054319,13,Kentucky,2025-12-04,variant_b
U01917,electronics_buyer,42,0.12296219397829268,11,Maine,2026-01-12,variant_a
U01918,fashion_shopper,59,0.9098632054063913,5,Alaska,2024-04-03,variant_a
U01919,fashion_shopper,25,0.10353345129033886,13,Pennsylvania,2025-12-08,variant_a
U01920,electronics_buyer,45,0.42780509303159,29,Louisiana,2023-09-19,variant_b
U01921,fashion_shopper,63,0.25174612566056287,23,Hawaii,2025-03-07,control
U01922,electronics_buyer,38,0.7816076026052962,13,Louisiana,2024-04-20,variant_a
U01923,fashion_shopper,40,0.14554975668145614,8,South Dakota,2023-07-25,variant_a
U01924,electronics_buyer,49,0.5981364582258951,11,North Carolina,2025-01-04,variant_b
U01925,fashion_shopper,25,0.36543352046078137,8,Idaho,2024-05-04,control
U01926,electronics_buyer,48,0.22030322397823193,10,Iowa,2024-03-25,variant_a
U01927,electronics_buyer,54,0.7946363908923767,25,Nebraska,2025-10-31,variant_a
U01928,electronics_buyer,33,0.29567515082973106,27,Kansas,2025-12-20,variant_a
U01929,fashion_shopper,57,0.30130769084944503,11,Tennessee,2025-11-01,control
U01930,electronics_buyer,59,0.3475691066241307,28,Massachusetts,2023-10-29,variant_a
U01931,electronics_buyer,44,0.6280900874452247,1,Nebraska,2024-06-12,variant_a
U01932,electronics_buyer,57,0.6936993385216734,7,Ohio,2024-10-20,variant_a
U01933,electronics_buyer,58,0.11584227133121047,26,Missouri,2025-12-15,variant_a
U01934,electronics_buyer,35,0.3176826725024113,8,New Jersey,2025-09-15,variant_b
U01935,hybrid,52,0.48787375825475454,6,Pennsylvania,2026-04-27,variant_b
U01936,fashion_shopper,32,0.39877925694510985,26,Delaware,2023-09-26,control
U01937,hybrid,44,0.8957535926597975,14,Kansas,2025-03-25,variant_b
U01938,electronics_buyer,34,0.8089378577977769,28,South Dakota,2025-12-23,variant_a
U01939,fashion_shopper,57,0.6633011939849448,20,Maryland,2025-05-08,control
U01940,fashion_shopper,19,0.4042381743973358,7,Texas,2025-02-15,control
U01941,fashion_shopper,48,0.7306051103615439,3,Minnesota,2025-05-19,control
U01942,electronics_buyer,54,0.859274211561215,2,Indiana,2025-06-08,variant_b
U01943,electronics_buyer,58,0.635347339623088,22,North Dakota,2025-01-14,variant_b
U01944,electronics_buyer,58,0.8060153202040412,18,Connecticut,2025-01-24,variant_b
U01945,electronics_buyer,51,0.774194465259773,22,Louisiana,2025-04-19,variant_a
U01946,fashion_shopper,51,0.61456358004429,26,South Carolina,2025-11-05,variant_a
U01947,fashion_shopper,20,0.3809648951393598,3,North Carolina,2024-07-10,control
U01948,fashion_shopper,34,0.7712039422011446,14,Iowa,2025-09-15,control
U01949,fashion_shopper,31,0.2861167297218458,18,West Virginia,2023-11-07,variant_a
U01950,fashion_shopper,31,0.8015395118243803,13,Mississippi,2025-08-17,control
U01951,fashion_shopper,63,0.8240920229282798,8,Kentucky,2024-05-29,control
U01952,electronics_buyer,55,0.8399303916133357,4,Arkansas,2025-09-30,variant_a
U01953,electronics_buyer,52,0.5256243738806119,15,Arizona,2024-04-09,variant_b
U01954,hybrid,18,0.27323269099337955,12,Illinois,2026-03-03,variant_b
U01955,hybrid,46,0.18975124005946187,14,Virginia,2025-07-24,variant_b
U01956,electronics_buyer,21,0.7690251254391318,20,Hawaii,2025-06-08,variant_a
U01957,fashion_shopper,50,0.8976352460768319,7,Massachusetts,2025-10-11,variant_a
U01958,electronics_buyer,34,0.685754522953216,24,New Hampshire,2024-10-21,variant_a
U01959,electronics_buyer,45,0.22974405434953266,12,Colorado,2024-06-18,variant_b
U01960,fashion_shopper,43,0.9414068036658166,29,Illinois,2026-04-02,control
U01961,fashion_shopper,25,0.9901918130853876,9,Maine,2024-11-11,variant_a
U01962,hybrid,51,0.4900407489414298,10,Florida,2024-12-30,variant_b
U01963,fashion_shopper,35,0.635342760346394,8,Ohio,2026-03-16,variant_a
U01964,electronics_buyer,48,0.799505668001492,20,Oklahoma,2025-06-10,variant_a
U01965,electronics_buyer,44,0.7627508110450402,2,North Carolina,2024-12-23,variant_a
U01966,fashion_shopper,33,0.9710084727401043,26,Michigan,2026-02-08,control
U01967,fashion_shopper,27,0.20339478197091004,16,Kansas,2024-04-26,variant_a
U01968,fashion_shopper,57,0.6226523795285251,21,Connecticut,2023-10-19,control
U01969,fashion_shopper,29,0.7227382777057829,23,Massachusetts,2025-01-29,control
U01970,fashion_shopper,39,0.901088581768903,18,Oklahoma,2026-03-06,control
U01971,hybrid,33,0.8866986649463356,20,California,2025-01-14,variant_b
U01972,fashion_shopper,29,0.980199814205161,22,Nebraska,2025-11-05,control
U01973,electronics_buyer,28,0.5608706085439111,24,Washington,2024-04-27,variant_a
U01974,fashion_shopper,37,0.847684780131904,10,Iowa,2026-03-12,control
U01975,hybrid,18,0.48455353731459494,29,Michigan,2025-04-20,variant_b
U01976,fashion_shopper,44,0.480082490070429,6,Minnesota,2024-09-06,control
U01977,fashion_shopper,20,0.32801352802557315,6,Washington,2024-03-04,variant_a
U01978,hybrid,29,0.8364135583173068,22,Nevada,2024-02-26,variant_b
U01979,hybrid,47,0.987233595232164,20,New Jersey,2025-11-10,variant_b
U01980,fashion_shopper,26,0.3307075555125321,13,South Dakota,2024-07-05,control
U01981,hybrid,54,0.1505184292189651,19,Nevada,2023-09-13,variant_b
U01982,electronics_buyer,18,0.8339881936771066,17,Arkansas,2025-01-24,variant_a
U01983,electronics_buyer,59,0.6582070472812805,2,Indiana,2025-02-04,variant_a
U01984,fashion_shopper,21,0.963728920495904,18,Colorado,2024-09-05,control
U01985,fashion_shopper,32,0.32701529716925704,26,Connecticut,2025-11-10,control
U01986,electronics_buyer,44,0.16392489220115297,7,Arizona,2025-11-28,variant_b
U01987,electronics_buyer,25,0.5431980347798514,27,Oregon,2023-08-01,variant_a
U01988,fashion_shopper,40,0.17691942066863275,14,Alaska,2025-11-28,variant_a
U01989,electronics_buyer,32,0.3356110009924367,22,Nevada,2024-11-08,variant_b
U01990,electronics_buyer,44,0.21338007473725146,15,Alaska,2026-04-07,variant_b
U01991,fashion_shopper,48,0.30171896169407086,8,West Virginia,2025-06-15,control
U01992,electronics_buyer,56,0.19553018753925266,9,South Dakota,2023-09-21,variant_a
U01993,fashion_shopper,64,0.9585153994845569,21,Utah,2023-08-04,control
U01994,electronics_buyer,25,0.350706442104762,11,Minnesota,2024-05-16,variant_b
U01995,electronics_buyer,47,0.4995078273933089,3,Nebraska,2025-03-12,variant_a
U01996,hybrid,59,0.9087506268708001,20,Rhode Island,2025-04-10,variant_b
U01997,fashion_shopper,35,0.7095894291653269,14,Massachusetts,2024-04-26,control
U01998,fashion_shopper,21,0.6562337325055969,27,Florida,2025-09-18,control
U01999,fashion_shopper,64,0.7350068713247534,8,Illinois,2023-08-30,control
U02000,fashion_shopper,60,0.8459400313948436,3,Vermont,2024-10-18,control
U02001,fashion_shopper,39,0.8899023410665848,18,Texas,2025-08-30,control
U02002,hybrid,20,0.6783757035985238,23,Minnesota,2024-06-29,variant_b
U02003,fashion_shopper,32,0.9010065472246519,14,Pennsylvania,2024-06-29,control
U02004,fashion_shopper,52,0.5818577746829292,20,Virginia,2023-06-14,control
U02005,electronics_buyer,64,0.3495617706415811,29,Kansas,2025-09-24,variant_b
U02006,fashion_shopper,55,0.8920690379954599,8,Rhode Island,2023-11-23,variant_a
U02007,electronics_buyer,50,0.5873255446717784,17,West Virginia,2023-09-01,variant_b
U02008,fashion_shopper,31,0.9155238288105109,8,Louisiana,2025-05-21,control
U02009,electronics_buyer,18,0.1361510325555231,5,South Carolina,2026-04-15,variant_a
U02010,fashion_shopper,43,0.457764176387112,12,Maine,2026-05-05,control
U02011,fashion_shopper,25,0.9530245165262214,2,South Carolina,2024-12-20,control
U02012,hybrid,33,0.3246850834824725,17,Texas,2024-02-14,variant_b
U02013,fashion_shopper,55,0.9473826214346434,13,Wyoming,2024-01-22,control
U02014,electronics_buyer,27,0.9585122150163249,22,Georgia,2026-03-22,variant_a
U02015,fashion_shopper,59,0.8939280828032748,14,Missouri,2024-08-18,variant_a
U02016,fashion_shopper,54,0.6073012405839688,9,Minnesota,2026-04-19,variant_a
U02017,hybrid,43,0.6822455041725747,9,Oregon,2024-06-24,variant_b
U02018,fashion_shopper,45,0.8826552986048822,9,Michigan,2024-07-24,control
U02019,electronics_buyer,29,0.798307374150266,27,Nebraska,2025-01-07,variant_a
U02020,hybrid,37,0.6670844645098705,20,Delaware,2026-01-10,variant_b
U02021,electronics_buyer,31,0.9840334670836324,6,California,2024-06-20,variant_a
U02022,hybrid,63,0.7171089727003247,12,Florida,2024-07-20,variant_b
U02023,fashion_shopper,52,0.977933793202985,10,Arizona,2024-08-25,control
U02024,fashion_shopper,46,0.15164962714638167,22,New Jersey,2024-04-28,variant_a
U02025,fashion_shopper,29,0.22506433366799122,5,Michigan,2025-05-26,control
U02026,electronics_buyer,35,0.5063129614004416,18,South Dakota,2025-12-18,variant_b
U02027,hybrid,61,0.4463915147958837,7,West Virginia,2024-03-24,variant_b
U02028,fashion_shopper,19,0.804461357221325,13,Tennessee,2026-03-25,control
U02029,electronics_buyer,19,0.24455262382228338,1,Washington,2023-09-14,variant_a
U02030,fashion_shopper,34,0.9784856612003398,6,Oklahoma,2025-01-30,control
U02031,electronics_buyer,27,0.3835592877348226,21,Ohio,2024-07-01,variant_a
U02032,electronics_buyer,35,0.48603133696614353,21,Rhode Island,2025-01-02,variant_a
U02033,hybrid,39,0.34727052919602064,8,Delaware,2025-11-01,variant_b
U02034,electronics_buyer,36,0.6214272555938926,9,South Dakota,2025-11-14,variant_a
U02035,fashion_shopper,18,0.15276583038032557,7,Rhode Island,2024-04-25,variant_a
U02036,fashion_shopper,41,0.2347097550134039,10,Nebraska,2023-08-11,control
U02037,fashion_shopper,53,0.7712179330768518,29,Minnesota,2025-04-20,control
U02038,fashion_shopper,42,0.2678505250643235,8,Tennessee,2025-06-15,control
U02039,fashion_shopper,53,0.31196300640099656,2,Georgia,2024-07-08,control
U02040,hybrid,48,0.813684012152354,18,Massachusetts,2024-05-11,variant_b
U02041,electronics_buyer,48,0.18397106052152823,28,Alabama,2025-12-09,variant_a
U02042,electronics_buyer,19,0.4937264404937568,15,Tennessee,2025-09-17,variant_a
U02043,fashion_shopper,36,0.12075704829750429,24,Alabama,2025-12-03,control
U02044,hybrid,29,0.4121266593861135,6,Connecticut,2026-01-04,variant_b
U02045,electronics_buyer,27,0.729083262349679,24,Washington,2025-11-03,variant_b
U02046,fashion_shopper,48,0.1810929517455055,14,Montana,2026-01-22,control
U02047,electronics_buyer,62,0.8995011641008841,25,Arizona,2025-08-19,variant_b
U02048,electronics_buyer,39,0.9185491386466444,25,Montana,2025-01-05,variant_a
U02049,fashion_shopper,40,0.1944913376126216,27,Rhode Island,2023-07-25,control
U02050,electronics_buyer,40,0.991659192738199,22,Oklahoma,2025-09-13,variant_a
U02051,electronics_buyer,32,0.3677765980559401,24,Georgia,2026-05-07,variant_a
U02052,fashion_shopper,43,0.17569150401844547,18,Missouri,2023-12-25,control
U02053,hybrid,20,0.10456040304753605,24,New Mexico,2024-07-01,variant_b
U02054,hybrid,40,0.46767060618747636,3,Minnesota,2025-08-07,variant_b
U02055,electronics_buyer,37,0.6668289871355059,1,North Carolina,2023-07-03,variant_a
U02056,electronics_buyer,62,0.398961324912982,23,West Virginia,2025-07-07,variant_a
U02057,fashion_shopper,57,0.8530456289271604,1,Rhode Island,2024-05-31,variant_a
U02058,electronics_buyer,56,0.744945648008545,14,Minnesota,2025-03-23,variant_a
U02059,electronics_buyer,25,0.4151453787712295,27,North Carolina,2026-01-31,variant_a
U02060,fashion_shopper,35,0.7608786999477442,1,Mississippi,2024-12-15,control
U02061,electronics_buyer,58,0.9464389632723248,1,Arkansas,2026-04-17,variant_a
U02062,hybrid,23,0.18378639868871538,4,Washington,2026-04-06,variant_b
U02063,electronics_buyer,44,0.3754935641418552,29,Arizona,2024-12-15,variant_a
U02064,fashion_shopper,53,0.5169933452050239,12,Kentucky,2023-11-26,control
U02065,electronics_buyer,32,0.5481911149792917,15,Michigan,2025-05-25,variant_b
U02066,fashion_shopper,54,0.5879760803974663,29,Iowa,2023-10-09,control
U02067,fashion_shopper,22,0.3705642158847837,28,Louisiana,2025-10-30,control
U02068,fashion_shopper,56,0.7005336813841142,4,South Carolina,2025-10-17,control
U02069,fashion_shopper,26,0.6805760531768468,10,Wisconsin,2023-12-15,control
U02070,electronics_buyer,24,0.6200393556444525,11,Nebraska,2025-03-06,variant_b
U02071,electronics_buyer,58,0.20238554953978896,6,Arizona,2024-07-14,variant_a
U02072,fashion_shopper,37,0.5292711019863501,28,Oregon,2023-06-19,control
U02073,hybrid,27,0.4206041987404381,10,Hawaii,2023-12-03,variant_b
U02074,hybrid,43,0.5419346228543104,12,Arkansas,2025-10-15,variant_b
U02075,hybrid,21,0.9296797919635233,3,Alabama,2025-08-05,variant_b
U02076,fashion_shopper,55,0.5324782088425675,15,Kentucky,2023-06-05,control
U02077,electronics_buyer,41,0.11258271265556066,16,Indiana,2026-04-16,variant_a
U02078,hybrid,31,0.49495306427571784,10,New Hampshire,2025-04-20,variant_b
U02079,electronics_buyer,58,0.838583362044444,22,Montana,2025-09-27,variant_b
U02080,fashion_shopper,18,0.8020548308963514,29,Arkansas,2023-09-04,control
U02081,fashion_shopper,34,0.5620510661753629,23,Ohio,2023-06-26,control
U02082,electronics_buyer,62,0.3247921115733838,11,Alaska,2023-09-22,variant_a
U02083,hybrid,41,0.5185797966230906,16,Delaware,2026-01-20,variant_b
U02084,electronics_buyer,44,0.6073319974763725,17,South Dakota,2025-06-20,variant_a
U02085,electronics_buyer,24,0.9998842944467204,14,Nebraska,2026-03-26,variant_a
U02086,fashion_shopper,26,0.6797602811524396,16,Florida,2024-11-07,control
U02087,electronics_buyer,60,0.7248384370563521,14,Alaska,2025-06-27,variant_a
U02088,hybrid,52,0.5423087292112467,6,Missouri,2024-02-24,variant_b
U02089,fashion_shopper,29,0.4190405957042769,10,Maine,2024-06-01,variant_a
U02090,electronics_buyer,38,0.8316576852824854,17,Ohio,2023-12-22,variant_b
U02091,hybrid,20,0.5454390919053126,23,Texas,2025-04-18,variant_b
U02092,fashion_shopper,32,0.9952211169680726,10,North Dakota,2025-12-26,control
U02093,electronics_buyer,38,0.5114085168412397,21,Washington,2024-04-01,variant_a
U02094,fashion_shopper,27,0.16120025528281964,10,Idaho,2026-02-10,control
U02095,electronics_buyer,50,0.7143203233810744,14,Montana,2023-07-05,variant_b
U02096,electronics_buyer,63,0.14197730583322998,20,New Mexico,2024-06-06,variant_a
U02097,electronics_buyer,23,0.325451437196233,17,Oklahoma,2025-03-30,variant_a
U02098,electronics_buyer,19,0.41836442750191305,9,North Dakota,2025-02-19,variant_b
U02099,fashion_shopper,46,0.7655352270591949,15,Ohio,2023-10-20,variant_a
U02100,hybrid,57,0.5448123337668516,7,South Carolina,2024-10-03,variant_b
U02101,electronics_buyer,50,0.12578133817923096,2,Illinois,2023-06-06,variant_a
U02102,fashion_shopper,21,0.6551648661483299,4,Vermont,2024-09-27,control
U02103,electronics_buyer,21,0.4702926136839961,20,New Hampshire,2026-03-12,variant_b
U02104,electronics_buyer,46,0.9296510589703965,24,Wisconsin,2023-07-15,variant_b
U02105,fashion_shopper,54,0.5496060800262119,18,Florida,2025-08-08,control
U02106,hybrid,37,0.738077631345405,11,Connecticut,2026-01-21,variant_b
U02107,hybrid,58,0.2969816430965922,5,Vermont,2025-05-29,variant_b
U02108,fashion_shopper,40,0.7848762080784879,26,Vermont,2026-02-25,control
U02109,hybrid,62,0.7488597794353051,8,Oregon,2024-02-12,variant_b
U02110,fashion_shopper,35,0.9136735376871774,22,Iowa,2024-09-05,control
U02111,fashion_shopper,42,0.1304394775472793,20,Georgia,2026-01-20,control
U02112,fashion_shopper,18,0.502750627855706,5,Nevada,2024-10-29,control
U02113,hybrid,32,0.7112398624656672,2,Mississippi,2024-03-10,variant_b
U02114,electronics_buyer,51,0.18564751007219354,5,Kansas,2025-02-10,variant_a
U02115,fashion_shopper,37,0.4695436604340212,3,Alabama,2025-11-12,control
U02116,fashion_shopper,54,0.9479319427595758,12,Oregon,2024-09-12,variant_a
U02117,electronics_buyer,44,0.49234104180201543,19,North Dakota,2026-02-24,variant_a
U02118,fashion_shopper,39,0.9868643051325683,7,Rhode Island,2025-05-03,control
U02119,hybrid,22,0.15115515497183768,19,Pennsylvania,2026-02-25,variant_b
U02120,hybrid,51,0.7460467985268021,4,North Carolina,2026-04-10,variant_b
U02121,electronics_buyer,56,0.6229146126234425,23,Texas,2026-03-23,variant_a
U02122,hybrid,20,0.550485709418913,14,Utah,2023-06-22,variant_b
U02123,fashion_shopper,34,0.9737626613365085,19,Georgia,2024-07-10,variant_a
U02124,hybrid,41,0.21668536044201578,26,Mississippi,2024-01-19,variant_b
U02125,electronics_buyer,41,0.906399056512822,26,Maryland,2025-10-27,variant_a
U02126,electronics_buyer,20,0.7221163700229493,29,Colorado,2024-04-11,variant_a
U02127,fashion_shopper,62,0.33309646596966946,18,Pennsylvania,2023-07-08,control
U02128,hybrid,24,0.911502231069064,26,Colorado,2024-01-04,variant_b
U02129,fashion_shopper,42,0.48636542607491196,7,Minnesota,2024-06-20,variant_a
U02130,fashion_shopper,20,0.8328045952657638,15,Minnesota,2025-06-25,control
U02131,fashion_shopper,32,0.44995286534266,21,New Hampshire,2025-10-04,control
U02132,electronics_buyer,46,0.8658377446899169,1,Connecticut,2024-09-15,variant_a
U02133,electronics_buyer,46,0.6729662066005437,12,Georgia,2023-12-17,variant_a
U02134,electronics_buyer,27,0.22694197022535445,26,Alabama,2024-03-03,variant_b
U02135,hybrid,49,0.6846968471225748,29,North Carolina,2025-04-15,variant_b
U02136,fashion_shopper,40,0.2722102864316854,24,Nebraska,2024-08-21,control
U02137,electronics_buyer,56,0.4707303651047464,19,Delaware,2023-12-23,variant_b
U02138,fashion_shopper,26,0.25326602582683033,27,Maryland,2025-11-15,control
U02139,hybrid,54,0.11981450410040673,23,Vermont,2024-12-07,variant_b
U02140,hybrid,57,0.2906978855049618,6,Idaho,2024-06-11,variant_b
U02141,electronics_buyer,31,0.5827348213517132,26,Oregon,2025-12-15,variant_a
U02142,electronics_buyer,21,0.5334048709996114,28,Utah,2025-09-26,variant_b
U02143,fashion_shopper,37,0.5513473859824574,13,Vermont,2025-06-25,control
U02144,electronics_buyer,45,0.32291819060194116,6,Louisiana,2025-05-10,variant_a
U02145,hybrid,31,0.7166450805527675,13,Massachusetts,2023-11-15,variant_b
U02146,electronics_buyer,61,0.7338369581383112,15,Massachusetts,2023-11-30,variant_a
U02147,fashion_shopper,51,0.422171043003699,29,Rhode Island,2025-11-12,variant_a
U02148,electronics_buyer,30,0.8930530796267568,16,Ohio,2025-05-22,variant_a
U02149,hybrid,48,0.6796208949719931,8,Michigan,2026-02-23,variant_b
U02150,fashion_shopper,50,0.7417353477327686,13,Nevada,2023-10-11,control
U02151,fashion_shopper,56,0.3496059261450455,13,Nebraska,2025-12-12,control
U02152,electronics_buyer,45,0.10055047164002834,28,Texas,2025-12-04,variant_b
U02153,hybrid,42,0.8788380508918986,29,Washington,2023-11-13,variant_b
U02154,fashion_shopper,49,0.8401819461218276,20,Missouri,2023-09-28,control
U02155,fashion_shopper,26,0.21087269923854718,20,Vermont,2025-11-14,control
U02156,fashion_shopper,45,0.43669462146067584,12,Wyoming,2026-03-08,control
U02157,fashion_shopper,48,0.6952053775497243,19,North Dakota,2024-08-08,variant_a
U02158,electronics_buyer,34,0.6868997714968553,17,Nevada,2025-10-16,variant_a
U02159,electronics_buyer,40,0.8743153013277009,26,Indiana,2025-10-17,variant_b
U02160,electronics_buyer,30,0.2262413454718857,3,Ohio,2025-05-26,variant_a
U02161,electronics_buyer,27,0.4869457730066069,15,Hawaii,2025-03-29,variant_a
U02162,fashion_shopper,33,0.1875019761337823,17,Montana,2023-08-28,variant_a
U02163,hybrid,23,0.45063572359476534,6,Tennessee,2026-04-13,variant_b
U02164,electronics_buyer,28,0.11359670102893395,24,Nevada,2025-06-03,variant_a
U02165,hybrid,20,0.9084457585991143,19,North Carolina,2024-09-03,variant_b
U02166,electronics_buyer,45,0.574339597145813,12,Ohio,2023-10-01,variant_a
U02167,fashion_shopper,58,0.8648220347221183,4,Hawaii,2024-12-24,control
U02168,electronics_buyer,32,0.1539142309030274,21,Ohio,2026-01-15,variant_b
U02169,fashion_shopper,30,0.3047122994256286,23,Pennsylvania,2025-01-12,control
U02170,electronics_buyer,59,0.3334419956990625,12,Vermont,2024-09-16,variant_b
U02171,fashion_shopper,62,0.44802234517490924,27,West Virginia,2023-12-19,control
U02172,fashion_shopper,34,0.8225797351577915,22,Connecticut,2026-04-20,control
U02173,hybrid,24,0.4479020863583434,2,Utah,2023-10-05,variant_b
U02174,fashion_shopper,45,0.28418817668169427,7,Texas,2025-04-14,control
U02175,hybrid,55,0.1584912343048916,16,Missouri,2024-08-28,variant_b
U02176,fashion_shopper,30,0.17154257351741872,24,Virginia,2023-12-29,control
U02177,electronics_buyer,34,0.7840424853648796,12,Pennsylvania,2024-01-12,variant_a
U02178,electronics_buyer,32,0.5003226919329697,16,New Hampshire,2025-09-25,variant_b
U02179,electronics_buyer,53,0.7535630098000138,14,Nebraska,2025-10-28,variant_a
U02180,fashion_shopper,45,0.7140584095873278,1,Vermont,2025-12-29,control
U02181,fashion_shopper,32,0.22182621558423202,22,Michigan,2024-03-24,control
U02182,fashion_shopper,63,0.2285991407730405,27,New York,2025-08-04,control
U02183,fashion_shopper,28,0.7798078138907205,9,California,2026-01-10,control
U02184,electronics_buyer,48,0.7491414641368754,7,Texas,2024-06-07,variant_a
U02185,hybrid,21,0.44022769018687935,5,Maryland,2024-09-26,variant_b
U02186,hybrid,52,0.16968003699955608,29,Montana,2025-05-15,variant_b
U02187,electronics_buyer,51,0.11088821952860699,10,South Dakota,2024-10-29,variant_b
U02188,electronics_buyer,44,0.3593412545155704,27,Oklahoma,2024-10-01,variant_b
U02189,electronics_buyer,27,0.10830004622850425,10,West Virginia,2024-03-26,variant_a
U02190,fashion_shopper,47,0.3070653589933331,25,California,2025-09-16,control
U02191,hybrid,62,0.4775506661902047,18,Nevada,2023-12-27,variant_b
U02192,electronics_buyer,37,0.20927418878075876,7,Alabama,2024-01-17,variant_b
U02193,electronics_buyer,46,0.19384998204839163,25,Louisiana,2024-01-03,variant_a
U02194,fashion_shopper,46,0.9067936921468629,18,Wisconsin,2025-10-14,control
U02195,fashion_shopper,40,0.6269230261206004,13,Minnesota,2023-05-23,variant_a
U02196,electronics_buyer,38,0.9410101180865033,11,California,2023-11-01,variant_a
U02197,hybrid,60,0.41124354740711133,10,Florida,2023-07-08,variant_b
